,id,rating,release_date_cert
1808,334541,R,2016-12-16 00:00:00+00:00
1809,334541,R,2016-12-16 00:00:00+00:00
1810,347031,R,2016-01-22 00:00:00+00:00
1811,294254,PG-13,2015-09-18 00:00:00+00:00
1812,332567,PG-13,2016-06-24 00:00:00+00:00
1813,309425,PG-13,2015-03-20 00:00:00+00:00
1814,309425,PG-13,2015-03-20 00:00:00+00:00
1815,389425,,2016-05-06 00:00:00+00:00
1816,313922,R,2015-09-25 00:00:00+00:00
1817,313922,R,2015-09-25 00:00:00+00:00
1818,379532,PG,2016-01-05 00:00:00+00:00
1819,394047,PG,2016-07-08 00:00:00+00:00
1820,445651,PG-13,2018-08-03 00:00:00+00:00
1821,316727,R,2016-07-01 00:00:00+00:00
1822,417261,PG,2018-01-26 00:00:00+00:00
1823,324849,PG,2017-02-10 00:00:00+00:00
1824,338952,PG-13,2018-11-16 00:00:00+00:00
1825,315664,PG-13,2016-08-12 00:00:00+00:00
1826,342521,R,2016-03-13 00:00:00+00:00
1827,299536,PG-13,2018-04-27 00:00:00+00:00
1828,334521,R,2017-04-21 00:00:00+00:00
1829,371690,,2015-10-20 00:00:00+00:00
1830,409647,,2014-01-01 00:00:00+00:00
1831,409647,,2014-01-01 00:00:00+00:00
1832,333596,PG,2015-10-16 00:00:00+00:00
1833,333596,PG,2015-10-16 00:00:00+00:00
1834,377587,R,2016-04-01 00:00:00+00:00
1835,339408,R,2016-01-25 00:00:00+00:00
1836,339408,R,2016-01-25 00:00:00+00:00
1837,324668,PG-13,2016-07-29 00:00:00+00:00
1838,401469,R,2019-02-05 00:00:00+00:00
1839,331745,,2014-11-15 00:00:00+00:00
1840,331745,,2014-11-15 00:00:00+00:00
1841,358807,,2016-01-22 00:00:00+00:00
1842,385736,R,2016-04-14 00:00:00+00:00
1843,339984,PG,2016-03-18 00:00:00+00:00
1844,259043,,2014-03-07 00:00:00+00:00
1845,310307,PG-13,2017-01-20 00:00:00+00:00
1846,310307,PG-13,2017-01-20 00:00:00+00:00
1847,385383,,2016-07-22 00:00:00+00:00
1848,313297,PG,2016-11-22 00:00:00+00:00
1849,343795,PG-13,2015-09-11 00:00:00+00:00
1850,317557,PG,2016-09-30 00:00:00+00:00
1851,335796,PG-13,2016-10-21 00:00:00+00:00
1852,335796,PG-13,2016-10-21 00:00:00+00:00
1853,359406,,2013-06-21 00:00:00+00:00
1854,337844,R,2016-10-08 00:00:00+00:00
1855,337844,R,2016-10-08 00:00:00+00:00
1856,299553,,2015-10-02 00:00:00+00:00
1857,325133,R,2016-05-20 00:00:00+00:00
1858,322745,,2015-07-31 00:00:00+00:00
1859,341174,R,2017-05-02 00:00:00+00:00
1860,337167,R,2018-02-09 00:00:00+00:00
1861,400928,PG-13,2017-04-12 00:00:00+00:00
1862,336843,PG-13,2018-01-26 00:00:00+00:00
1863,356305,R,2017-03-28 00:00:00+00:00
1864,356305,R,2017-03-28 00:00:00+00:00
1865,337154,PG-13,2016-04-19 00:00:00+00:00
1866,438808,R,2018-09-14 00:00:00+00:00
1867,376290,R,2016-11-11 00:00:00+00:00
1868,376290,R,2016-11-11 00:00:00+00:00
1869,340666,R,2016-11-11 00:00:00+00:00
1870,340666,R,2016-11-11 00:00:00+00:00
1871,399404,PG-13,2017-11-22 00:00:00+00:00
1872,399404,PG-13,2017-11-22 00:00:00+00:00
1873,347375,R,2018-08-17 00:00:00+00:00
1874,388399,R,2016-12-21 00:00:00+00:00
1875,388399,R,2016-12-21 00:00:00+00:00
1876,347882,R,2016-01-23 00:00:00+00:00
1877,347882,R,2016-01-23 00:00:00+00:00
1878,420814,PG,2018-08-03 00:00:00+00:00
1879,355547,PG,2017-11-17 00:00:00+00:00
1880,401847,R,2018-10-19 00:00:00+00:00
1881,369192,PG-13,2017-09-22 00:00:00+00:00
1882,369192,PG-13,2017-09-22 00:00:00+00:00
1883,332210,PG,2016-12-20 00:00:00+00:00
1884,337339,PG-13,2017-04-14 00:00:00+00:00
1885,510284,,2018-04-22 00:00:00+00:00
1886,402298,PG-13,2017-01-03 00:00:00+00:00
1887,402298,PG-13,2017-01-03 00:00:00+00:00
1888,402298,PG-13,2017-01-03 00:00:00+00:00
1889,402298,PG-13,2017-01-03 00:00:00+00:00
1890,340402,,2016-11-11 00:00:00+00:00
1891,343668,R,2017-12-12 00:00:00+00:00
1892,376659,R,2016-07-29 00:00:00+00:00
1893,450806,PG,2017-08-25 00:00:00+00:00
1894,351819,R,2016-01-29 00:00:00+00:00
1895,339927,R,2016-10-14 00:00:00+00:00
1896,339380,PG-13,2019-03-26 00:00:00+00:00
1897,339419,PG-13,2016-11-04 00:00:00+00:00
1898,339419,PG-13,2016-11-04 00:00:00+00:00
1899,345920,PG-13,2016-12-16 00:00:00+00:00
1900,345920,PG-13,2016-12-16 00:00:00+00:00
1901,418078,R,2017-06-09 00:00:00+00:00
1902,371645,PG-13,2016-01-22 00:00:00+00:00
1903,424783,PG-13,2018-12-21 00:00:00+00:00
1904,387592,PG,2018-02-16 00:00:00+00:00
1905,340042,,2015-05-13 00:00:00+00:00
1906,340042,,2015-05-13 00:00:00+00:00
1907,367551,R,2015-12-11 00:00:00+00:00
1908,505058,R,2018-03-09 00:00:00+00:00
1909,353616,PG-13,2017-12-22 00:00:00+00:00
1910,353616,PG-13,2017-12-22 00:00:00+00:00
1911,408852,,2013-10-16 00:00:00+00:00
1912,408852,,2013-10-16 00:00:00+00:00
1913,353575,R,2017-11-03 00:00:00+00:00
1914,345940,PG-13,2018-08-10 00:00:00+00:00
1915,345911,PG-13,2016-06-08 00:00:00+00:00
1916,454417,,
1917,454417,,
1918,425134,PG-13,2017-04-28 00:00:00+00:00
1919,397422,R,2017-06-16 00:00:00+00:00
1920,467110,,2015-03-27 00:00:00+00:00
1921,467110,,2015-03-27 00:00:00+00:00
1922,381284,PG,2016-12-10 00:00:00+00:00
1923,381284,PG,2016-12-10 00:00:00+00:00
1924,353058,,2017-06-23 00:00:00+00:00
1925,378200,,2016-03-11 00:00:00+00:00
1926,378236,PG,2017-07-23 00:00:00+00:00
1927,351286,PG-13,2018-09-18 00:00:00+00:00
1928,422114,PG,2017-01-20 00:00:00+00:00
1929,391713,R,2017-09-01 00:00:00+00:00
1930,391713,R,2017-09-01 00:00:00+00:00
1931,376867,R,2016-11-18 00:00:00+00:00
1932,376867,R,2016-11-18 00:00:00+00:00
1933,369883,PG,2016-10-07 00:00:00+00:00
1934,401246,R,2017-10-27 00:00:00+00:00
1935,401246,R,2017-10-27 00:00:00+00:00
1936,499658,,2016-01-24 00:00:00+00:00
1937,499658,,2016-01-24 00:00:00+00:00
1938,370662,,2015-09-04 00:00:00+00:00
1939,417678,PG-13,2017-05-19 00:00:00+00:00
1940,374720,PG-13,2017-07-21 00:00:00+00:00
1941,359940,R,2017-09-21 00:00:00+00:00
1942,359940,R,2017-09-21 00:00:00+00:00
1943,400650,PG,2018-12-19 00:00:00+00:00
1944,130627,,2010-02-01 00:00:00+00:00
1945,400535,R,2018-06-29 00:00:00+00:00
1946,375262,R,2018-11-23 00:00:00+00:00
1947,363088,PG-13,2018-07-06 00:00:00+00:00
1948,381719,PG,2018-02-09 00:00:00+00:00
1949,396422,R,2017-08-11 00:00:00+00:00
1950,514407,PG-13,2018-10-26 00:00:00+00:00
1951,514407,PG-13,2018-10-26 00:00:00+00:00
1952,449176,PG-13,2018-05-29 00:00:00+00:00
1953,414453,PG-13,2017-01-22 00:00:00+00:00
1954,414453,PG-13,2017-01-22 00:00:00+00:00
1955,414453,PG-13,2017-01-22 00:00:00+00:00
1956,400155,PG,2018-07-13 00:00:00+00:00
1957,370755,R,2017-04-04 00:00:00+00:00
1958,370755,R,2017-04-04 00:00:00+00:00
1959,392982,PG-13,2017-10-04 00:00:00+00:00
1960,392982,PG-13,2017-10-04 00:00:00+00:00
1961,440021,PG-13,2017-10-13 00:00:00+00:00
1962,433694,PG,2018-04-13 00:00:00+00:00
1963,440597,PG-13,2017-07-14 00:00:00+00:00
1964,407890,R,2017-09-01 00:00:00+00:00
1965,407890,R,2017-09-01 00:00:00+00:00
1966,430040,PG-13,2018-03-09 00:00:00+00:00
1967,399170,PG-13,2017-08-18 00:00:00+00:00
1968,416477,R,2017-01-20 00:00:00+00:00
1969,383498,"R,PG-13",2018-12-12 00:00:00+00:00
1970,400106,,2017-12-22 00:00:00+00:00
1971,426543,PG,2018-11-02 00:00:00+00:00
1972,389015,R,2017-10-19 00:00:00+00:00
1973,389015,R,2017-10-19 00:00:00+00:00
1974,470044,PG-13,2018-10-19 00:00:00+00:00
1975,399055,R,2017-12-22 00:00:00+00:00
1976,399055,R,2017-12-22 00:00:00+00:00
1977,390745,,2016-04-15 00:00:00+00:00
1978,390745,,2016-04-15 00:00:00+00:00
1979,397722,R,2018-03-09 00:00:00+00:00
1980,397722,R,2018-03-09 00:00:00+00:00
1981,394117,R,2017-10-06 00:00:00+00:00
1982,442062,PG,2018-10-12 00:00:00+00:00
1983,424781,R,2018-01-20 00:00:00+00:00
1984,439015,PG-13,2018-10-30 00:00:00+00:00
1985,439015,PG-13,2018-10-30 00:00:00+00:00
1986,398177,PG-13,2017-12-08 00:00:00+00:00
1987,398177,PG-13,2017-12-08 00:00:00+00:00
1988,406563,PG-13,2018-01-05 00:00:00+00:00
1989,434555,R,2019-02-26 00:00:00+00:00
1990,447200,PG-13,2018-07-13 00:00:00+00:00
1991,411019,R,2017-02-03 00:00:00+00:00
1992,480881,,2017-10-27 00:00:00+00:00
1993,480881,,2017-10-27 00:00:00+00:00
1994,406761,R,2018-06-08 00:00:00+00:00
1995,413362,PG-13,2017-11-17 00:00:00+00:00
1996,413362,PG-13,2017-11-17 00:00:00+00:00
1997,417830,PG,2017-05-19 00:00:00+00:00
1998,458737,R,2018-05-18 00:00:00+00:00
1999,464502,R,2018-03-30 00:00:00+00:00
2000,442249,R,2018-09-18 00:00:00+00:00
2001,446894,PG,2018-12-11 00:00:00+00:00
2002,428449,R,2017-01-22 00:00:00+00:00
2003,426256,R,2017-01-23 00:00:00+00:00
2004,446354,PG-13,2017-12-22 00:00:00+00:00
2005,446354,PG-13,2017-12-22 00:00:00+00:00
2006,245927,,2013-07-01 00:00:00+00:00
2007,480530,PG-13,2018-11-21 00:00:00+00:00
2008,447332,PG-13,2018-04-06 00:00:00+00:00
2009,447332,PG-13,2018-04-06 00:00:00+00:00
2010,431530,R,2017-11-01 00:00:00+00:00
2011,431530,R,2017-11-01 00:00:00+00:00
2012,442064,R,2018-01-12 00:00:00+00:00
2013,470878,PG,2018-03-16 00:00:00+00:00
2014,454283,R,2018-06-01 00:00:00+00:00
2015,500664,R,2018-03-10 00:00:00+00:00
2016,446021,R,2018-09-27 00:00:00+00:00
2017,460668,PG-13,2018-04-20 00:00:00+00:00
2018,453201,PG-13,2018-02-09 00:00:00+00:00
2019,458594,R,2018-11-23 00:00:00+00:00
2020,490132,PG-13,2018-11-16 00:00:00+00:00
2021,489925,R,2018-01-19 00:00:00+00:00
2022,484247,R,2018-09-14 00:00:00+00:00
2023,465914,R,2018-10-11 00:00:00+00:00
2024,471507,R,2018-08-31 00:00:00+00:00
2025,403153,,2014-01-01 00:00:00+00:00
2026,467660,R,2018-03-23 00:00:00+00:00
2027,470333,PG-13,2018-01-26 00:00:00+00:00
2028,474335,PG-13,2018-06-29 00:00:00+00:00
2029,487558,R,2018-08-10 00:00:00+00:00
2030,547590,,2018-09-22 00:00:00+00:00
2031,476968,PG-13,2018-03-28 00:00:00+00:00
2032,491418,PG-13,2019-03-05 00:00:00+00:00
2033,493922,R,2018-09-04 00:00:00+00:00
2034,532908,R,2018-09-21 00:00:00+00:00
