,id,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
2661,59430,tt1843301,WWE: The True Story of WrestleMania,0,2011-03-13,0,180.0,en,WWE: The True Story of WrestleMania,8.1,8,/3L1k5Q8wruGUZ4VtcHvbCsO6JVA.jpg,[99],['Documentary'],[],[],[],[]
2662,108360,tt1677676,Dance Town,0,2011-03-13,0,95.0,en,Dance Town,6.5,1,,[18],['Drama'],['한국어/조선말'],[],[],[]
2663,62668,tt1852189,The Fab Five,0,2011-03-13,0,95.0,en,The Fab Five,8.4,9,/5tzkaQSZtAvGCvrgjfkNt4tn8qF.jpg,[99],['Documentary'],['English'],[],[],[]
2664,73362,tt1865543,TRON: The Next Day,0,2011-03-14,0,10.0,en,TRON: The Next Day,5.7,49,/cAx5VNYPHBjNfVBMyKpZhC4IwT9.jpg,"[878, 53]","['Science Fiction', 'Thriller']",['English'],[2],['Walt Disney Pictures'],['US']
2665,78088,tt1398999,Earthling,0,2011-03-14,0,114.0,en,Earthling,3.7,11,,"[18, 28, 53, 878]","['Drama', 'Action', 'Thriller', 'Science Fiction']",['English'],"[49471, 66500]","['Zero Trans Fat Productions', 'Well Tailored Films']","['US', '']"
2666,297530,tt1849209,Wedding Night,0,2011-03-14,0,22.0,en,Wedding Night,8.0,1,,[],[],[],[],[],[]
2667,266808,tt1545489,The Flight of the Swan,0,2011-03-15,0,94.0,en,The Flight of the Swan,4.0,1,/eDKid6D5Jt3VUvIy6LFQcN06Qru.jpg,[18],['Drama'],"['English', 'ελληνικά']",[],[],[]
2668,104226,tt1777604,Bikini Time Machine,0,2011-03-15,0,81.0,en,Bikini Time Machine,8.0,7,/ht3Hkqt3PIhYGdHYqnzYfM2zFMj.jpg,[35],['Comedy'],['English'],[],[],[]
2669,154210,tt1825899,Night of the Little Dead,35000,2011-03-15,0,11.0,en,Night of the Little Dead,7.5,4,,[27],['Horror'],['English'],"[3173, 14369, 6763]","['Chiodo Brothers Productions', 'Ghost Works', 'National Lampoon']","['', '', '']"
2670,57737,tt1800254,Barbie: A Fairy Secret,0,2011-03-01,0,72.0,en,Barbie: A Fairy Secret,6.4,254,/wn2aoYKOonwMNKkzfgO5y4ji8pB.jpg,"[16, 10751, 14]","['Animation', 'Family', 'Fantasy']",['English'],[43498],['Resnick Interactive Development'],['US']
2671,84391,tt1707821,My Sucky Teen Romance,0,2011-03-15,0,77.0,en,My Sucky Teen Romance,5.9,10,/cJahTWDItCpP8VgrfadQOmBoX9C.jpg,"[27, 35, 10749]","['Horror', 'Comedy', 'Romance']",['English'],[],[],[]
2672,61030,,Cannibal Corpse: Global Evisceration,0,2011-03-15,0,60.0,en,Cannibal Corpse: Global Evisceration,10.0,2,/ITmdMigCMPC7TBhJN3KA8aIQBK.jpg,"[99, 10402]","['Documentary', 'Music']",['English'],[],[],[]
2673,71816,,Mastodon: Live At The Aragon,0,2011-03-15,0,79.0,en,Mastodon: Live At The Aragon,5.0,2,/vWZpUh2qveVt8lHHkMMCJgmtB67.jpg,[10402],['Music'],[],[],[],[]
2674,91680,tt1866286,Umshini Wam (Bring Me My Machine Gun),0,2011-03-15,0,15.0,en,Umshini Wam (Bring Me My Machine Gun),6.1,36,,"[35, 18]","['Comedy', 'Drama']","['Afrikaans', 'English']",[],[],[]
2675,329243,tt1865333,Comedy Central Roast of Donald Trump,0,2011-03-15,0,65.0,en,Comedy Central Roast of Donald Trump,6.6,30,/jVZzb62rn1poTUjbtpO4e2Dmjr.jpg,[35],['Comedy'],['English'],[1538],['Comedy Central'],['']
2676,154082,tt2160413,The Zone,0,2011-03-16,0,70.0,en,The Zone,5.3,6,,[18],['Drama'],['English'],[],[],[]
2677,74253,,National Geography: Surviving 9/11,0,2011-03-16,0,0.0,en,National Geography: Surviving 9/11,8.5,2,,[],[],[],[],[],[]
2678,68684,tt1701990,Detention,10000000,2011-03-16,0,93.0,en,Detention,5.6,228,/wLuMoe16Z27DH96B2vg4FQNiAjj.jpg,"[27, 35, 878]","['Horror', 'Comedy', 'Science Fiction']",['English'],[7360],['Detention Films'],['US']
2679,171837,tt1876242,Alligator Kingdom 3D,0,2011-03-17,0,30.0,en,Alligator Kingdom 3D,3.0,1,,[99],['Documentary'],[],[],[],[]
2680,155113,tt1861361,Kathy Griffin: 50 And Not Pregnant,0,2011-03-17,0,0.0,en,Kathy Griffin: 50 And Not Pregnant,9.0,1,/y67sE4DILhS46GTRKgz57TAGKSn.jpg,[35],['Comedy'],[],[],[],[]
2681,96525,tt0025536,Music in the Air,0,1934-12-13,0,85.0,en,Music in the Air,4.0,3,/ilw8fmgloSHVrLrpALphzi6IuvS.jpg,"[35, 10749, 10402]","['Comedy', 'Romance', 'Music']",['English'],[5488],['Fox Film Corporation'],['US']
2682,39513,tt1092026,Paul,40000000,2011-02-14,97552050,104.0,en,Paul,6.5,3534,/fTnWDkFstrwH7p6vvX8d60679nA.jpg,"[12, 35, 878]","['Adventure', 'Comedy', 'Science Fiction']",['English'],"[33, 7295, 10163, 443]","['Universal Pictures', 'Relativity Media', 'Working Title Films', 'Big Talk Productions']","['US', 'US', 'GB', 'GB']"
2683,70833,tt1792584,Michael Flatley: Lord of the Dance,0,2011-03-11,0,0.0,en,Michael Flatley: Lord of the Dance,8.0,7,/qO7LVWn44LoUymhyaNZ4olBXfg7.jpg,[10402],['Music'],['English'],[],[],[]
2684,59588,tt1922611,Give It Up for Greg Giraldo,0,2011-03-18,0,41.0,en,Give It Up for Greg Giraldo,7.0,2,/2m31it7oTbXZ6B5WzcSjcj5Wqhf.jpg,[35],['Comedy'],['English'],[2933],['Tenth Planet Productions'],['']
2685,56401,tt1613062,The Music Never Stopped,4000000,2011-03-18,253899,105.0,en,The Music Never Stopped,7.2,96,/hbKqNh3bi2Do4cpefIbBNUdQJg6.jpg,[18],['Drama'],['English'],"[23663, 23664]","['Mr. Tamborine Man', 'Essential Pictures']","['', '']"
2686,55725,tt1606392,Win Win,10831173,2011-03-18,10654385,106.0,en,Win Win,6.9,299,/xX0Ryq5J2weFF5BPYb80giKUL02.jpg,"[18, 35]","['Drama', 'Comedy']",['English'],"[921, 43, 10892, 4205]","['Next Wednesday Productions', 'Fox Searchlight Pictures', 'Everest Entertainment', 'Groundswell Productions']","['', 'US', '', 'US']"
2687,54075,tt1325723,Choose,0,2011-01-17,0,83.0,en,Choose,4.5,57,/4W4plHfj4GN40HOdZPplPLSEiUi.jpg,"[80, 18, 27, 53]","['Crime', 'Drama', 'Horror', 'Thriller']",['English'],"[43388, 5708]","['SC Films', 'The 7th Floor']","['', '']"
2688,50348,tt1189340,The Lincoln Lawyer,40000000,2011-03-17,85412898,119.0,en,The Lincoln Lawyer,7.1,1829,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']",['English'],"[737, 1632, 126]","['Sidney Kimmel Entertainment', 'Lionsgate', 'Lakeshore Entertainment']","['US', 'US', 'US']"
2689,87098,tt1536458,The Desert of Forbidden Art,0,2011-03-18,0,80.0,en,The Desert of Forbidden Art,6.3,3,,"[36, 99]","['History', 'Documentary']",[],[],[],[]
2690,53436,tt1852955,Tornado Alley,4000000,2011-03-18,0,40.0,en,Tornado Alley,7.6,9,/nK21FNlKYSUGzz6vRrWOokI5hW3.jpg,[99],['Documentary'],['English'],"[7506, 5576]","['Graphic Films', 'Giant Screen Films']","['', 'US']"
2691,198996,tt1761017,Time After Time,0,2011-03-19,0,0.0,en,Time After Time,5.6,6,,"[10749, 10770]","['Romance', 'TV Movie']",['English'],"[3958, 4056]","['Front Street Pictures', 'Hallmark Entertainment']","['CA', 'US']"
2692,83735,tt1711456,Angel Dog,1000000,2011-03-19,0,90.0,en,Angel Dog,4.7,13,/5FXb5XUwsDd0StQmW9RYhhZbZ2U.jpg,"[18, 10751]","['Drama', 'Family']",['English'],[],[],[]
2693,74523,tt1781781,Born to Race,0,2011-03-19,0,99.0,en,Born to Race,6.1,72,/Aamkezlj7SEpzdxa84GLvvmgTqq.jpg,[28],['Action'],['English'],"[10700, 37081]","['American Cinema International', 'ESX Productions']","['', '']"
2694,66779,,The Lord is Not On Trial Here Today,0,2011-03-19,0,56.0,en,The Lord is Not On Trial Here Today,6.8,3,,[99],['Documentary'],[],[],[],[]
2695,60977,tt1839648,The Pee-Wee Herman Show on Broadway,0,2011-03-19,0,89.0,en,The Pee-Wee Herman Show on Broadway,6.6,17,/iqbSuzWfRo9OrYaNcLRNW2WXYbL.jpg,[35],['Comedy'],[],[],[],[]
2696,68387,tt1765730,Bringing Ashley Home,0,2011-03-20,0,87.0,en,Bringing Ashley Home,5.5,11,/6VaKNigx1vrQHymNQdez6Hyd8eh.jpg,[18],['Drama'],['English'],"[7322, 3958, 58987, 3431]","['Off The Grid Productions', 'Front Street Pictures', 'Time Inc. Studios', 'Lifetime']","['', 'CA', '', 'US']"
2697,262392,tt1869297,Bebe Zeva,0,2011-03-20,0,90.0,en,Bebe Zeva,6.0,2,,[],[],[],[],[],[]
2698,238529,tt1866282,Triangle: Remembering the Fire,0,2011-03-21,0,40.0,en,Triangle: Remembering the Fire,6.3,3,/asLRf1R4WDyxJ5UhNTQoOfgwmPz.jpg,[99],['Documentary'],['English'],[],[],[]
2699,265496,tt1976523,Bermuda Triangle Exposed,20000,2011-03-21,0,43.0,en,Bermuda Triangle Exposed,5.5,2,,[99],['Documentary'],[],[3358],['Discovery Channel Productions'],['']
2700,59852,tt1520494,Blinky™,61733,2011-03-21,0,13.0,en,Blinky™,6.8,59,/5BAFoOcJ0kp1JNcI8eVyou49A54.jpg,"[27, 878]","['Horror', 'Science Fiction']",['English'],[],[],[]
2701,311159,,Bratz: Good Vibes,0,2011-03-22,0,88.0,en,Bratz: Good Vibes,6.7,3,,"[10751, 16]","['Family', 'Animation']",['English'],[1632],['Lionsgate'],['US']
2702,192690,tt1430070,Act Naturally,0,2011-03-22,0,92.0,en,Act Naturally,5.8,5,/j9CMa4v0cwSIHgSco7NtHK3TmaK.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],[24170],['Letter Blue Productions'],['US']
2703,133186,tt2229461,These Hammers Don't Hurt Us,0,2011-03-22,0,13.0,en,These Hammers Don't Hurt Us,6.0,2,/jqLGUwP7E6xgR2wIpNu5X3j5vFV.jpg,[],[],[],[],[],[]
2704,78243,tt1773432,Forgiven,500000,2011-03-22,0,90.0,en,Forgiven,5.0,3,,"[28, 37]","['Action', 'Western']",['English'],[],[],[]
2705,267328,,Nature: The Himalayas,0,2011-03-13,0,53.0,en,Nature: The Himalayas,8.0,2,/6JZGoQBKYP7FfWDanMLrffJ1es6.jpg,[99],['Documentary'],[],[15964],['PBS International'],['']
2706,203138,tt1854245,Best in Film: The Greatest Movies of Our Time,0,2011-03-22,0,120.0,en,Best in Film: The Greatest Movies of Our Time,6.7,3,,[],[],[],[],[],[]
2707,56740,tt1814723,Guns and Weed: The Road To Freedom,0,2011-03-22,0,0.0,en,Guns and Weed: The Road To Freedom,6.0,1,,[99],['Documentary'],[],[],[],[]
2708,61408,tt1833703,Green Day: Awesome as Fuck,0,2011-03-22,0,80.0,en,Green Day: Awesome as Fuck,7.7,10,/fm2USMQ5kzu1l0e1qKRdfKNmwEY.jpg,[10402],['Music'],['English'],[],[],[]
2709,280171,tt1412541,Eat Me!,0,2010-11-10,0,90.0,en,Eat Me!,3.0,1,,"[35, 27]","['Comedy', 'Horror']",[],[],[],[]
2710,99904,tt1466069,The Prospects,0,2011-03-22,0,79.0,en,The Prospects,1.0,1,,[],[],['English'],[],[],[]
2711,74460,tt1876248,"Aries Spears: Hollywood, Look I'm Smiling",0,2011-03-22,0,64.0,en,"Aries Spears: Hollywood, Look I'm Smiling",4.5,4,/t2VZurmEJKvoLKyjXUc9hWYBfwH.jpg,[35],['Comedy'],['English'],"[84316, 35327]","['Usual Suspects Productions', 'Codeblack Entertainment']","['', 'US']"
2712,176812,tt1969166,The Walking Dead Girls,0,2011-03-22,0,70.0,en,The Walking Dead Girls,4.0,1,,[99],['Documentary'],['English'],[17294],['Cheezy Flicks Entertainment'],['']
2713,146315,tt1312222,Last Will,0,2011-03-22,0,96.0,en,Last Will,3.8,4,,"[18, 53]","['Drama', 'Thriller']",['English'],[],[],[]
2714,58718,tt1548635,Siren,0,2010-11-11,0,86.0,en,Siren,3.9,33,/sAwpvJHljDAZbM3YBku5hYreUJ4.jpg,[27],['Horror'],['English'],"[11785, 23278, 23279, 16259]","['Alcove Entertainment', 'Swampfish Films', 'Ascent Media Group', 'Poisson Rouge Pictures']","['', '', '', 'GB']"
2715,74147,tt1764666,The Little Engine That Could,0,2011-03-22,0,83.0,en,The Little Engine That Could,6.4,8,/gSZZGUmuloUQC9FbNxfAOQ62YVg.jpg,"[16, 10751]","['Animation', 'Family']",['English'],"[5556, 6575]","['Universal Animation Studios', 'Crest Animation Production']","['US', '']"
2716,305171,tt2191757,My Name Was Bette: The Life and Death of an Alcoholic,0,2011-03-23,0,59.0,en,My Name Was Bette: The Life and Death of an Alcoholic,4.0,1,/d0GsHlRPrCzkBQPnHZZIkJXb5GA.jpg,[99],['Documentary'],[],[],[],[]
2717,323922,tt1725109,Sharkwise,0,2011-03-23,0,82.0,en,Sharkwise,0.5,1,,[99],['Documentary'],['English'],[],[],[]
2718,314841,tt2017532,Immersive Cocoon,15000,2011-03-23,0,2.0,en,Immersive Cocoon,5.5,2,,[],[],['No Language'],[],[],[]
2719,66605,tt1954794,Russell Peters: The Green Card Tour,0,2011-03-23,0,88.0,en,Russell Peters: The Green Card Tour,6.8,19,/2iqDAH4zslV4LqNSWbjajvIwESt.jpg,[35],['Comedy'],['English'],[],[],[]
2720,150136,tt1535100,The Back-up Bride,0,2011-03-24,0,95.0,en,Head Over Spurs in Love,4.0,2,/oYd5sSNVLxEYs8zXUoTqtUuXgdJ.jpg,[35],['Comedy'],['English'],[12382],['Mighty Girl Productions'],['']
2721,85949,tt1887703,Collision Earth,0,2011-03-24,0,86.0,en,Collision Earth,4.7,25,/4bJgb47iOM6LvbkdQtkMBtb4fhr.jpg,"[28, 878, 10770]","['Action', 'Science Fiction', 'TV Movie']",['English'],[63960],['Colliding Pictures'],['']
2722,246115,tt1821524,Love Is All You Need?,0,2011-03-24,0,20.0,en,Love Is All You Need?,5.4,16,,"[18, 10749]","['Drama', 'Romance']",['English'],[19004],['Wingspan Pictures'],['']
2723,79458,tt2101464,The Finland Phenomenon,0,2011-03-24,0,60.0,en,The Finland Phenomenon,5.7,3,,[99],['Documentary'],['English'],[],[],[]
2724,85025,tt1568863,Memory Lane,0,2010-11-24,0,98.0,en,Memory Lane,6.0,4,,[18],['Drama'],['Français'],[42899],['Les Films de la Grande Ourse'],['']
2725,58194,tt1550524,White Irish Drinkers,600000,2011-03-25,0,109.0,en,White Irish Drinkers,6.0,18,/lTT3T9zEwRVtTGipWqeynokxStG.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],[121462],['Annus Mirabilis Inc.'],['']
2726,59728,tt1130964,The 5th Quarter,6000000,2011-03-25,399611,97.0,en,The 5th Quarter,5.0,17,/vvO0Mz6lDOLK76ttTo0gbxTVdEd.jpg,[18],['Drama'],['English'],"[79538, 79539]","['McCreary Entertainment', 'Angel City Pictures']","['', '']"
2727,274023,tt1845872,The Measure of a Man,0,2011-03-25,0,0.0,en,The Measure of a Man,7.0,1,/tPGGGxCAFVWsMsTYoovJQg6wp70.jpg,[18],['Drama'],[],"[55896, 6427, 72203]","['Blare Media Production', 'Pure Flix Entertainment', 'Higher Definition Media']","['', '', '']"
2728,55632,tt1103273,Peep World,0,2010-09-15,10967,79.0,en,Peep World,5.1,30,/eFXPjkMKNA7MZAqpaeNv6vaoPX2.jpg,[35],['Comedy'],['English'],[],[],[]
2729,60803,tt1754799,The Suite Life Movie,0,2011-03-25,0,79.0,en,The Suite Life Movie,5.9,329,/31aSRwBIpn355kNQyYBdDdZoEVZ.jpg,"[12, 35, 18, 10751, 10770]","['Adventure', 'Comedy', 'Drama', 'Family', 'TV Movie']",['English'],[3213],['Disney Channel'],['US']
2730,23629,tt0978764,Sucker Punch,82000000,2011-03-24,89792502,110.0,en,Sucker Punch,6.1,3185,/8oBc33JEnYm3rqPIwGtQXQbP96j.jpg,"[28, 14, 53]","['Action', 'Fantasy', 'Thriller']","['English', 'Deutsch']","[923, 22119, 174, 9995]","['Legendary Entertainment', 'Lennox House Films', 'Warner Bros. Pictures', 'Cruel & Unusual Films']","['US', '', 'US', 'US']"
2731,49953,tt1230204,A Turtle's Tale: Sammy's Adventures,0,2010-08-03,71594792,88.0,en,A Turtle's Tale: Sammy's Adventures,5.8,391,/rKzBoLWJX1Ku2BPiT2OQqoSLBxl.jpg,"[16, 10751]","['Animation', 'Family']",['English'],"[1991, 10159, 10160]","['Motion Investment Group', 'nWave Pictures', 'Illuminata Pictures']","['BE', 'BE', 'US']"
2732,59728,tt1130964,The 5th Quarter,6000000,2011-03-25,399611,97.0,en,The 5th Quarter,5.0,17,/vvO0Mz6lDOLK76ttTo0gbxTVdEd.jpg,[18],['Drama'],['English'],"[79538, 79539]","['McCreary Entertainment', 'Angel City Pictures']","['', '']"
2733,44160,tt1571724,Honey,0,2010-04-09,0,103.0,tr,Bal,6.9,53,/f6SCtKpHRRTXcAiguX3zqbxvrU3.jpg,[18],['Drama'],['Türkçe'],"[851, 315, 850, 11237, 23406, 74992]","['MEDIA Programme of the European Union', 'Filmstiftung Nordrhein-Westfalen', 'Eurimages', 'ZDF/Arte', 'Heimatfilm', 'Kaplan Film']","['', 'DE', 'FR', 'DE', 'DE', '']"
2734,60307,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,10000000,2011-03-25,0,99.0,en,Diary of a Wimpy Kid: Rodrick Rules,6.3,609,/vTf3MJOGUDpm5VEIkpy82aDKdZW.jpg,"[10751, 35]","['Family', 'Comedy']",['English'],"[5420, 444, 711, 25]","['Color Force', 'Dune Entertainment', 'Fox 2000 Pictures', '20th Century Fox']","['US', 'US', 'US', 'US']"
2735,60950,tt1548628,Scream of the Banshee,2000000,2011-03-26,0,90.0,en,Scream of the Banshee,5.0,60,/zaMeyJq5jPhXRyVuOg2Ak9mbgZZ.jpg,[27],['Horror'],"['English', 'Srpski']","[3608, 28176]","['After Dark Films', 'Bomar OOD']","['', '']"
2736,181563,tt1864327,Finding Atlantis,0,2011-01-01,0,60.0,en,Finding Atlantis,8.5,1,,[99],['Documentary'],['English'],[53609],['Associated Producers'],['']
2737,326847,tt1879084,The Writers,15000,2011-03-26,0,90.0,en,The Writers,5.0,1,,"[27, 10749]","['Horror', 'Romance']",[],[47163],['Shane Miles'],['']
2738,156463,tt1583307,Little Blue Pill,0,2011-03-26,0,94.0,en,Little Blue Pill,2.5,2,,[],[],[],[],[],[]
2739,325774,tt2211079,The Sole of the Foot,0,2011-03-26,0,,en,The Sole of the Foot,10.0,1,,[],[],[],[],[],[]
2740,167670,tt1798247,"Sergeant Slaughter, My Big Brother",0,2011-03-27,0,13.0,en,"Sergeant Slaughter, My Big Brother",5.9,8,/k061vOsEb9bdSyMKfvcnoNdaxND.jpg,[18],['Drama'],['English'],[],[],[]
2741,543511,tt1758678,King of the Underground,50000,2011-03-27,0,111.0,en,King of the Underground,10.0,1,/qw0T0Ng48HO0GnlIRsVvjd98poS.jpg,"[35, 18, 27]","['Comedy', 'Drama', 'Horror']",['English'],[104980],['Brown Rice Films'],['']
2742,228550,tt1716760,Raymond Did It,0,2011-03-27,0,83.0,en,Raymond Did It,3.7,8,/tFKSA6EXmA9IV5gr7hwJ3VPbTJJ.jpg,[27],['Horror'],['English'],[],[],[]
2743,305566,tt1869294,Bartitsu: The Lost Martial Art of Sherlock Holmes,20000,2011-03-28,0,54.0,en,Bartitsu: The Lost Martial Art of Sherlock Holmes,4.3,2,,"[36, 99]","['History', 'Documentary']",['English'],[39161],['Broken Art'],['']
2744,414419,tt6019206,Kill Bill: The Whole Bloody Affair,30000000,2011-03-28,0,247.0,en,Kill Bill: The Whole Bloody Affair,7.9,518,/zomX76Pf3nUaTzRBk5BveLk1QPu.jpg,"[80, 28]","['Crime', 'Action']","['English', '日本語']","[39121, 14, 59]","['Super Cool ManChu', 'Miramax', 'A Band Apart']","['', 'US', 'US']"
2745,341605,,Dogboarding,0,2011-03-28,0,3.0,en,Dogboarding,7.0,2,,"[35, 14, 10402]","['Comedy', 'Fantasy', 'Music']",['English'],[],[],[]
2746,484637,tt1342093,Bikini Detectives,0,2011-03-28,0,81.0,en,Bikini Detectives,4.0,2,/f5iEXeqfRi2xeQPxVbPt5MWzZVH.jpg,[],[],[],[],[],[]
2747,77090,,Merlin And Arthur The Lion King,0,2011-03-28,0,72.0,en,Merlin And Arthur The Lion King,4.5,2,,[10751],['Family'],[],[],[],[]
2748,180988,tt2316000,The Civil War on Drugs,0,2011-03-28,0,90.0,en,The Civil War on Drugs,6.5,2,/aYnevcrG3jYHfYrT8AT7jmcW5Hd.jpg,"[35, 36, 18]","['Comedy', 'History', 'Drama']",[],[],[],[]
2749,60897,tt1810633,"Happiness Is a Warm Blanket, Charlie Brown",0,2011-03-29,0,44.0,en,"Happiness Is a Warm Blanket, Charlie Brown",6.9,28,/dIK8I07uiT6yCrKhC2OwduJgukt.jpg,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",['English'],[],[],[]
2750,249110,tt1879064,The Big Lebowski 2,0,2011-03-29,0,3.0,en,The Big Lebowski 2,3.2,5,/xxHizKYKLp6cUTxswPc9HfxCd07.jpg,[],[],[],[],[],[]
2751,56537,tt1421049,River of Darkness,0,2011-03-29,0,84.0,en,River of Darkness,2.3,9,/jjl19bCskySpFyZ3tFOJ2shbD5t.jpg,"[27, 28, 53]","['Horror', 'Action', 'Thriller']",['English'],[5213],['North Shore Pictures'],['']
2752,251441,,Black Whole,0,2011-03-29,0,93.0,en,Black Whole,10.0,1,,[99],['Documentary'],['English'],[19540],['Gaiam Entertainment'],['']
2753,129929,,Within Temptation: The Unforgiving,0,2011-03-29,0,0.0,en,Within Temptation: The Unforgiving,6.5,1,,[],[],[],[],[],[]
2754,282275,,Amon Amarth: Bloodshed over Bochum,0,2011-03-25,0,186.0,en,Amon Amarth: Bloodshed over Bochum,4.8,2,,[10402],['Music'],['English'],[3999],['Metal Blade'],['']
2755,513138,tt1861284,Black Swan: Metamorphosis,0,2011-03-29,0,48.0,en,Black Swan: Metamorphosis,7.0,6,/i3SGAhTtArQgwvYropVwo1OKuxM.jpg,[99],['Documentary'],['English'],[],[],[]
2756,454754,tt1647995,Animal Control,0,2011-03-30,0,17.0,en,Animal Control,7.0,1,/3WEl2EYZSfPNE4xuJT757d4LS22.jpg,"[18, 18]","['Drama', 'Drama']",['English'],"[89569, 89570, 89571, 89572, 89573]","['trew audio', 'enterprises rentals', 'hamilton animal control services', ""king's craft taxidermy"", 'theatre d digital']","['', '', '', '', '']"
2757,78244,tt1880322,Secret Access: The Vatican,0,2011-03-30,0,120.0,en,Secret Access: The Vatican,7.0,1,,[36],['History'],['English'],[],[],[]
2758,72301,tt1754537,Stepping Into the Fire,5500,2011-03-31,0,84.0,en,Stepping Into the Fire,7.0,1,,"[12, 99]","['Adventure', 'Documentary']","['English', 'Español']",[],[],[]
2759,192483,tt2165529,1313: Giant Killer Bees!,0,2011-03-31,0,0.0,en,1313: Giant Killer Bees!,1.9,5,/9Bp1pz5QoiOt0EHNJN72wQg906v.jpg,[],[],[],[],[],[]
2760,45132,tt1512235,Super,2500000,2010-09-09,324138,96.0,en,Super,6.6,872,/lBD6XlV2DWDhBxl3PE8DqJYOsUP.jpg,"[35, 28, 18]","['Comedy', 'Action', 'Drama']",['English'],"[10059, 14406, 14407]","['This Is That Productions', 'Ambush Entertainment', 'Crimson Bolt']","['', '', '']"
2761,85133,tt1715362,Zombie Apocalypse: Redemption,0,2011-03-31,0,101.0,en,Zombie Apocalypse: Redemption,4.7,6,/xA2tlSuc1RJfvSfUkKpyof3OPwS.jpg,"[28, 27]","['Action', 'Horror']",['English'],"[43747, 36398, 43748]","['Monroe Studios', 'Phantasmal Pictures', 'AUX Entertainment']","['', '', '']"
2762,450027,tt1817696,Devil's Gate,0,2011-04-01,0,20.0,en,Devil's Gate,5.0,2,/n9V41oCgzCeDvuIWVWSrHkvwqHV.jpg,[99],['Documentary'],[],[],[],[]
2763,78098,tt1456477,As If I Am Not There,0,2010-07-26,0,109.0,en,As If I Am Not There,7.4,10,,"[18, 10752]","['Drama', 'War']",['English'],"[23192, 1266, 2801, 33717, 121627, 8923, 5107]","['Euroimages Fund of the Council of Europe', 'Octagon Films', 'Film i Väst', 'Sektor Film Skopje', 'W2 Filmproduktion und Vertriebs', 'WMG Film', 'Wide Eye Films']","['', '', 'SE', 'MK', '', '', 'IE']"
2764,45612,tt0945513,Source Code,32000000,2011-03-30,147332697,93.0,en,Source Code,7.3,5447,/AtQDTlj3MFOXJd5C9OopaRo3rRo.jpg,"[53, 878, 9648]","['Thriller', 'Science Fiction', 'Mystery']",['English'],"[1557, 7460, 491]","['The Mark Gordon Company', 'Vendome Pictures', 'Summit Entertainment']","['US', '', 'US']"
2765,88057,tt1516002,A Beginner's Guide to Endings,0,2010-09-17,0,92.0,en,A Beginner's Guide to Endings,6.3,17,/hTbvtPacC9hGF22SWQYhkbPbBuB.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],"[5486, 807]","['Darius Films', 'The Harold Greenberg Fund']","['CA', '']"
2766,57118,tt1606180,That's What I Am,0,2011-04-01,0,101.0,en,That's What I Am,6.8,109,/r0UCMUrcHi3Via8EYJx3KDHhH8n.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],[10339],['WWE Studios'],['US']
2767,326262,tt2120025,Biology 101,0,2011-04-01,0,76.0,en,Biology 101,3.8,10,/7THD6FqDT3KATuADcFoeU8tnujo.jpg,[53],['Thriller'],['English'],[48548],['Second Feature Productions'],['']
2768,110677,tt1869324,Busty Coeds vs. Lusty Cheerleaders,0,2011-04-01,0,75.0,en,Busty Coeds vs. Lusty Cheerleaders,7.3,3,/3HQHr0sJlpcs731cXngoRsjLIcm.jpg,[35],['Comedy'],['English'],[],[],[]
2769,80202,tt1868064,Saving Pelican 895,0,2011-04-01,0,39.0,en,Saving Pelican 895,6.5,2,,[99],['Documentary'],[],[],[],[]
2770,44945,tt1529572,Trust,9500000,2010-09-10,120000,104.0,en,Trust,6.6,640,/nIV757nUkJaEIsPmslUqzmzOxEc.jpg,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']",['English'],"[65129, 925, 1020]","['Dark Harbor Stories', 'Nu Image', 'Millennium Films']","['US', 'US', 'US']"
2771,56425,tt1490753,Nexus,1200000,2011-04-01,0,81.0,en,Nexus,5.3,2,,"[28, 53, 18]","['Action', 'Thriller', 'Drama']",['English'],[],[],[]
2772,50838,tt1316622,Wrecked,0,2011-04-01,8020,86.0,en,Wrecked,5.2,194,/vlMaBNaC7FATlWq5lq9LmWijBOe.jpg,"[9648, 53]","['Mystery', 'Thriller']",['English'],"[7775, 24178, 8582, 11567, 806]","['Independent Edge Films', 'Three-Seven Entertainment', 'The Canadian Film or Video Production Tax Credit (CPTC)', 'Province of British Columbia Film Incentive BC', 'Téléfilm Canada']","['CA', '', 'CA', '', 'CA']"
2773,273001,tt0464891,Act Your Age,2500000,2011-01-11,0,101.0,en,Act Your Age,5.5,2,,"[35, 18]","['Comedy', 'Drama']",['English'],[85158],['Dreamscape Cinema'],['']
