tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year
tt2025690,The Finest Hours,The Finest Hours,2016,117.0,"Action,Drama,History",6.8,55981,36,2016-01-29,The Finest Hours,70000000,27569558,49252761,2016
tt2028482,Freedom,Freedom,2011,88.0,Documentary,7.0,24,69,2015-06-05,Freedom,14500000,0,872757,2015
tt2584018,Freedom,Freedom,2014,94.0,"Drama,Music",6.2,1371,69,2015-06-05,Freedom,14500000,0,872757,2015
tt2032557,The Reluctant Fundamentalist,The Reluctant Fundamentalist,2012,130.0,"Drama,Thriller",6.9,12511,42,2013-04-26,The Reluctant Fundamentalist,15000000,528731,528731,2013
tt2032572,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,2016,128.0,"Action,Drama,History",5.2,9453,40,2016-11-11,USS Indianapolis: Men of Courage,40000000,0,1663785,2016
tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller",4.0,15124,90,2013-03-01,The Last Exorcism Part II,4000000,15179303,25448707,2013
tt2034800,The Great Wall,The Great Wall,2016,103.0,"Action,Adventure,Fantasy",6.0,111602,92,2017-02-17,The Great Wall,150000000,45157105,334486852,2017
tt7535780,The Great Wall,The Great Wall,2017,72.0,Documentary,6.5,24,92,2017-02-17,The Great Wall,150000000,45157105,334486852,2017
tt2035599,"Pink Ribbons, Inc.","Pink Ribbons, Inc.",2011,97.0,Documentary,7.3,654,76,2012-06-01,"Pink Ribbons, Inc.",1200000,26608,26608,2012
tt2039338,Flatliners,Flatliners,2017,109.0,"Drama,Horror,Mystery",5.2,33752,11,2017-09-29,Flatliners,20000000,16883115,45173738,2017
tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,"Drama,Music",7.5,123759,94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013
tt2048865,AWOL-72,AWOL-72,2015,82.0,"Action,Thriller",3.8,785,65,2015-12-31,AWOL-72,3000000,0,0,2015
tt2049518,Sanctuary; Quite a Conundrum,Sanctuary; Quite a Conundrum,2012,82.0,"Comedy,Horror,Thriller",5.4,150,39,2014-08-26,Sanctuary; Quite a Conundrum,200000,0,0,2014
tt2052015,Water & Power,Water & Power,2013,88.0,"Crime,Drama",6.2,99,12,2014-05-02,Water & Power,600000,42557,42557,2014
tt2053463,Side Effects,Side Effects,2013,106.0,"Crime,Drama,Mystery",7.1,168466,32,2013-02-08,Side Effects,30000000,32172757,66742138,2013
tt2057392,Eye in the Sky,Eye in the Sky,2015,102.0,"Drama,Thriller,War",7.3,72301,75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,2016
tt2058107,The Railway Man,The Railway Man,2013,116.0,"Biography,Drama,Romance",7.1,34586,33,2014-04-11,The Railway Man,18000000,4438438,23910210,2014
tt2058673,Point Break,Point Break,2015,114.0,"Action,Crime,Sport",5.3,53802,100,2015-12-25,Point Break,100000000,28782481,126704591,2015
tt2059171,13 Sins,13 Sins,2014,93.0,"Horror,Thriller",6.3,29550,51,2014-04-18,13 Sins,4000000,9134,47552,2014
tt2066051,Rocketman,Rocketman,2019,121.0,"Biography,Drama,Music",7.7,24266,71,2019-05-31,Rocketman,41000000,57342725,108642725,2019
tt2069955,Border Run,The Mule,2012,96.0,"Crime,Drama,Mystery",4.3,1612,100,2018-12-14,The Mule,50000000,103804407,170857676,2018
tt2130270,The Mule,The Mule,2014,103.0,"Comedy,Crime,Drama",6.3,5788,100,2018-12-14,The Mule,50000000,103804407,170857676,2018
tt7959026,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",7.1,58955,100,2018-12-14,The Mule,50000000,103804407,170857676,2018
tt2073661,Dawn Patrol,Stranded,2014,88.0,"Drama,Thriller",4.8,615,13,2013-07-26,Stranded,1900000,0,285593,2013
tt2268573,Stranded,Stranded,2013,84.0,"Horror,Sci-Fi",3.5,3704,13,2013-07-26,Stranded,1900000,0,285593,2013
tt3359872,Doc Holliday's Revenge,Stranded,2014,84.0,Western,3.8,104,13,2013-07-26,Stranded,1900000,0,285593,2013
tt4678134,Stranded,Stranded,2015,62.0,Documentary,7.9,10,13,2013-07-26,Stranded,1900000,0,285593,2013
tt2076220,Holy Motors,Holy Motors,2012,115.0,"Drama,Fantasy",7.1,36874,25,2012-10-17,Holy Motors,4000000,641054,4230426,2012
tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama",7.2,138668,60,2015-10-09,Steve Jobs,30000000,17766658,35579007,2015
tt2081194,Hansel & Gretel Get Baked,Hansel & Gretel Get Baked,2013,86.0,"Comedy,Horror",4.3,3225,55,2013-06-25,Hansel & Gretel Get Baked,4500000,0,0,2013
tt2083355,The Best Man Holiday,The Best Man Holiday,2013,123.0,"Comedy,Drama",6.7,13967,73,2013-11-15,The Best Man Holiday,17000000,70525195,72835710,2013
tt2083383,Trouble with the Curve,Trouble with the Curve,2012,111.0,"Drama,Sport",6.8,56129,18,2012-09-21,Trouble with the Curve,60000000,35763137,47818913,2012
tt2084970,The Imitation Game,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",8.0,620834,6,2014-11-28,The Imitation Game,15000000,91125143,227740463,2014
tt2090488,Down and Dangerous,Down and Dangerous,2013,95.0,"Crime,Thriller",5.2,846,22,2014-02-14,Down and Dangerous,50000,0,0,2014
tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",6.2,21903,59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,2017
tt2091473,Promised Land,Promised Land,2012,106.0,Drama,6.6,34659,13,2013-01-04,Promised Land,15000000,7597898,12394562,2013
tt2095649,Grace of Monaco,Grace of Monaco,2014,103.0,"Biography,Drama,Romance",5.7,16685,8,2015-12-01,Grace of Monaco,30000000,0,25199891,2015
tt2096672,Dumb and Dumber To,Dumb and Dumber To,2014,109.0,"Adventure,Comedy",5.6,118646,1,2014-11-14,Dumb and Dumber To,40000000,86208010,156553592,2014
tt2097298,"McFarland, USA","McFarland, USA",2015,129.0,"Biography,Drama,Sport",7.4,31735,80,2015-02-20,"McFarland, USA",17000000,44480275,45707924,2015
tt2099556,Antiviral,Antiviral,2012,108.0,"Horror,Sci-Fi,Thriller",5.7,11025,63,2013-04-12,Antiviral,3100000,0,123407,2013
tt2100573,Living Dark: The Story of Ted the Caver,Living Dark: The Story of Ted the Caver,2013,112.0,Horror,5.3,349,38,2019-04-23,Living Dark: The Story of Ted the Caver,1750000,0,0,2019
tt2101341,Dead Man Down,Dead Man Down,2013,118.0,"Action,Crime,Drama",6.5,61238,78,2013-03-08,Dead Man Down,30000000,10895295,19599974,2013
tt2101441,Spring Breakers,Spring Breakers,2012,94.0,"Comedy,Crime,Drama",5.3,126504,3,2013-03-15,Spring Breakers,5000000,14124286,31149251,2013
tt2103254,Tammy,Tammy,2014,97.0,"Comedy,Romance",4.9,44345,3,2014-07-02,Tammy,20000000,84525432,96407655,2014
tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130.0,"Action,Adventure,Drama",7.6,390199,17,2014-07-11,Dawn of the Planet of the Apes,170000000,208545589,710644566,2014
tt2106361,Into the Storm,Into the Storm,2014,89.0,"Action,Adventure,Drama",5.8,60894,40,2014-08-08,Into the Storm,50000000,47602194,150429371,2014
tt2106476,The Hunt,Jagten,2012,115.0,Drama,8.3,242765,33,2013-05-17,Jagten,3450000,687185,18309793,2013
tt2107644,A Plague So Pleasant,A Plague So Pleasant,2013,76.0,"Drama,Horror,Thriller",5.4,72,81,2015-09-29,A Plague So Pleasant,1400,0,0,2015
tt2109184,Paranormal Activity 4,Paranormal Activity 4,2012,88.0,"Horror,Mystery,Thriller",4.6,58408,59,2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012
tt2109248,Transformers: Age of Extinction,Transformers: Age of Extinction,2014,165.0,"Action,Adventure,Sci-Fi",5.7,283486,37,2014-06-27,Transformers: Age of Extinction,210000000,245439076,1104039076,2014
tt2111292,Diamond Ruff,Diamond Ruff,2015,82.0,Action,4.3,65,80,2014-12-31,Diamond Ruff,500000,0,0,2014
tt2112209,Mutual Friends,Mutual Friends,2013,86.0,"Comedy,Romance",6.5,83,1,2014-07-01,Mutual Friends,450000,0,0,2014
tt2112277,Swelter,Swelter,2014,96.0,"Action,Crime,Drama",4.6,2536,42,2014-08-12,Swelter,8000000,0,44197,2014
tt2113659,Elsa & Fred,Elsa & Fred,2014,93.0,"Comedy,Drama,Romance",6.5,2711,24,2014-11-07,Elsa & Fred,10000000,67657,197901,2014
tt2118624,The Final Girls,The Final Girls,2015,88.0,"Comedy,Drama,Fantasy",6.6,30219,58,2015-11-03,The Final Girls,4500000,0,0,2015
tt7011980,The Final Girls,The Final Girls,2018,45.0,"Comedy,Horror",5.4,5,58,2015-11-03,The Final Girls,4500000,0,0,2015
tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",8.1,366904,17,2016-11-04,Hacksaw Ridge,40000000,67209615,168904682,2016
tt2120120,Pixels,Pixels,2015,105.0,"Action,Comedy,Sci-Fi",5.6,119789,59,2015-07-24,Pixels,90000000,78765986,244041804,2015
tt2121250,Alpha,Alpha,2013,116.0,Crime,5.5,102,79,2018-08-17,Alpha,51000000,35851379,99624873,2018
tt3166734,Alpha,Alpha,2015,80.0,"Drama,Horror,Mystery",7.7,37,79,2018-08-17,Alpha,51000000,35851379,99624873,2018
tt4244998,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",6.7,41882,79,2018-08-17,Alpha,51000000,35851379,99624873,2018
tt2121286,Home Again,Home Again,2012,104.0,Drama,6.6,360,57,2017-09-08,Home Again,15000000,27020284,37336874,2017
tt5719700,Home Again,Home Again,2017,97.0,"Comedy,Drama,Romance",5.8,22614,57,2017-09-08,Home Again,15000000,27020284,37336874,2017
tt2123342,Underdogs,Underdogs,2013,102.0,"Drama,Family,Sport",5.8,882,41,2013-08-16,Underdogs,2500000,35017,1392649,2013
tt2125430,An American in Hollywood,An American in Hollywood,2014,89.0,Drama,7.3,200,70,2014-07-18,An American in Hollywood,125000,0,0,2014
tt2125435,Beasts of the Southern Wild,Beasts of the Southern Wild,2012,93.0,"Adventure,Drama,Fantasy",7.3,77440,18,2012-06-27,Beasts of the Southern Wild,1800000,12795746,23265132,2012
tt2126235,Collide,Collide,2016,99.0,"Action,Crime,Thriller",5.7,13288,13,2017-02-24,Collide,29200000,2280004,5466698,2017
tt2126355,San Andreas,San Andreas,2015,114.0,"Action,Adventure,Drama",6.1,192750,19,2015-05-29,San Andreas,110000000,155190832,456258539,2015
tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",5.8,13109,83,2018-12-21,Second Act,15700000,39282227,63288854,2018
tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,Documentary,7.7,10,3,2014-12-31,The Hadza: Last of the First,650000,0,0,2014
tt2139881,Long Shot,Long Shot,2019,125.0,"Comedy,Romance",7.2,12814,75,2019-05-03,Long Shot,40000000,30202860,43711031,2019
tt2140037,Jane Got a Gun,Jane Got a Gun,2015,98.0,"Action,Drama,Western",5.9,19051,12,2016-01-29,Jane Got a Gun,25000000,1513793,3771345,2016
tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",7.5,140678,37,2013-12-13,Saving Mr. Banks,35000000,83299761,114962525,2013
tt2140479,The Accountant,The Accountant,2016,128.0,"Action,Crime,Drama",7.3,233022,100,2016-10-14,The Accountant,40000000,86260045,152962083,2016
tt2140619,Two Night Stand,Two Night Stand,2014,86.0,"Comedy,Romance",6.4,60510,60,2014-09-26,Two Night Stand,1600000,15600,868081,2014
tt2141739,Food Chains,Food Chains,2014,83.0,Documentary,7.2,328,36,2014-11-21,Food Chains,913000,0,176,2014
tt2145676,Midnight Cabaret,Midnight Cabaret,2012,78.0,"Action,Crime,Drama",6.4,19,62,2013-08-07,Midnight Cabaret,300000,0,0,2013
tt2147225,Black November,Black November,2012,95.0,"Action,Crime,Drama",5.4,489,74,2015-01-09,Black November,7500000,0,32572,2015
tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83.0,Horror,2.2,679,11,2012-03-20,Snow White: A Deadly Summer,1000000,0,0,2012
tt2159988,The Walk,The Walk,2015,89.0,"Crime,Thriller",6.8,126,33,2015-09-30,The Walk,35000000,10161183,61492104,2015
tt3488710,The Walk,The Walk,2015,123.0,"Adventure,Biography,Drama",7.3,109714,33,2015-09-30,The Walk,35000000,10161183,61492104,2015
tt2165765,Fear Clinic,Fear Clinic,2014,95.0,Horror,5.0,6256,19,2015-02-10,Fear Clinic,1000000,0,0,2015
tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",4.4,5648,12,2012-12-07,Khiladi 786,5600000,385422,14683763,2012
tt2167202,Getaway,Getaway,2013,90.0,"Action,Crime,Thriller",4.4,22157,20,2013-08-30,Getaway,18000000,10501938,11813989,2013
tt2170299,Bad Words,Bad Words,2013,89.0,"Comedy,Drama",6.7,44061,44,2014-03-14,Bad Words,10000000,7779614,7843145,2014
tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014,108.0,"Comedy,Crime",6.3,144442,31,2014-11-26,Horrible Bosses 2,40000000,54445357,105945357,2014
tt2170593,St. Vincent,St. Vincent,2014,102.0,"Comedy,Drama",7.3,89372,61,2014-10-10,St. Vincent,13000000,44137712,54837234,2014
tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,"Action,Drama,Thriller",6.2,81681,64,2014-02-21,3 Days to Kill,28000000,30697999,38959900,2014
tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,7.2,15592,37,2013-09-27,Metallica Through the Never,18000000,3419967,9082906,2013
tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",6.8,48364,64,2012-11-13,Jab Tak Hai Jaan,9200000,3047539,5806666,2012
tt2176228,As It Is in Heaven,As It Is in Heaven,2014,86.0,Drama,7.3,73,100,2014-07-11,As It Is in Heaven,450000,13486,13486,2014
tt2177771,The Monuments Men,The Monuments Men,2014,118.0,"Comedy,Drama,History",6.1,117638,14,2014-02-07,The Monuments Men,70000000,78031620,158702748,2014
tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",7.1,33971,54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,2013
tt2179136,American Sniper,American Sniper,2014,133.0,"Action,Biography,Drama",7.3,401915,57,2014-12-25,American Sniper,58000000,350126372,547326372,2014
tt2180333,Crowsnest,Crowsnest,2012,84.0,"Horror,Mystery,Thriller",3.9,1481,84,2012-09-07,Crowsnest,1200000,0,0,2012
tt2180411,Into the Woods,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",6.0,123577,77,2014-12-25,Into the Woods,56200000,128002372,213116401,2014
tt2181837,Bending Steel,Bending Steel,2013,92.0,Documentary,7.9,60,24,2015-08-04,Bending Steel,50000,0,0,2015
tt2182972,Song One,Song One,2014,86.0,"Drama,Music",5.8,8559,87,2015-01-23,Song One,6000000,32251,437089,2015
tt2183034,Earth to Echo,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",5.8,17627,62,2014-07-02,Earth to Echo,13000000,38934842,42174545,2014
tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller",5.7,183549,67,2013-06-07,The Purge,3000000,64473115,91266581,2013
tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013,90.0,"Drama,Fantasy,Horror",5.2,8665,100,2013-10-11,Escape from Tomorrow,650000,171962,171962,2013
tt2190180,The Sound and the Shadow,The Sound and the Shadow,2014,90.0,"Comedy,Mystery,Thriller",7.9,37,89,2014-12-31,The Sound and the Shadow,500000,0,0,2014
tt2191701,Grown Ups 2,Grown Ups 2,2013,101.0,Comedy,5.4,128500,48,2013-07-12,Grown Ups 2,80000000,133668525,247023808,2013
tt2193215,The Counselor,The Counselor,2013,117.0,"Crime,Drama,Thriller",5.3,92096,58,2013-10-25,The Counselor,25000000,16973715,71009334,2013
tt2194499,About Time,About Time,2013,123.0,"Comedy,Drama,Fantasy",7.8,263136,95,2013-11-01,About Time,12000000,15323921,89309178,2013
tt2199543,Futuro Beach,Praia do Futuro,2014,106.0,"Drama,Romance",6.0,2372,48,2015-02-27,Praia do Futuro,4000000,20620,760678,2015
tt2199571,Run All Night,Run All Night,2015,114.0,"Action,Drama,Thriller",6.6,94131,70,2015-03-13,Run All Night,50000000,26461644,66961644,2015
tt2202408,Transcendence,Transcendence,2012,98.0,Drama,6.1,22,2,2014-04-18,Transcendence,100000000,23022309,103039258,2014
tt2209764,Transcendence,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",6.3,204481,2,2014-04-18,Transcendence,100000000,23022309,103039258,2014
tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",6.0,122889,2,2014-04-25,The Other Woman,40000000,83911193,195111193,2014
tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",5.2,7640,96,2014-10-10,Addicted,5000000,17390770,17499242,2014
tt2209418,Before Midnight,Before Midnight,2013,109.0,"Drama,Romance",7.9,123107,99,2013-05-24,Before Midnight,3000000,8110621,23251930,2013
tt2210657,Highway,Highway,2012,80.0,Drama,6.7,195,89,2012-12-31,Highway,2000000,0,0,2012
tt2980794,Highway,Highway,2014,133.0,"Crime,Drama,Romance",7.7,23434,89,2012-12-31,Highway,2000000,0,0,2012
tt4594050,Highway,Highway,2014,110.0,Drama,6.2,102,89,2012-12-31,Highway,2000000,0,0,2012
tt2215463,Survivor,Survivor,2012,81.0,"Biography,Crime,Documentary",9.0,45,11,2015-05-29,Survivor,20000000,0,1703281,2015
tt3247714,Survivor,Survivor,2015,96.0,"Action,Crime,Thriller",5.6,28614,11,2015-05-29,Survivor,20000000,0,1703281,2015
tt3297792,Survivor,Survivor,2014,93.0,"Action,Adventure,Fantasy",4.1,1750,11,2015-05-29,Survivor,20000000,0,1703281,2015
tt2215673,The Timber,The Timber,2015,81.0,"Action,Adventure,Drama",4.9,1292,85,2015-10-06,The Timber,2100000,0,0,2015
tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",5.9,13034,79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,2012
tt2223990,Draft Day,Draft Day,2014,110.0,"Drama,Sport",6.8,48812,36,2014-04-11,Draft Day,25000000,28842237,29847480,2014
tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831,44,2015-03-27,Home,130000000,177397510,385997896,2015
tt2393825,Home,Home,2013,112.0,Drama,7.0,140,44,2015-03-27,Home,130000000,177397510,385997896,2015
tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,44,2015-03-27,Home,130000000,177397510,385997896,2015
tt2597242,At the Devil's Door,Home,2014,91.0,Horror,4.8,6536,44,2015-03-27,Home,130000000,177397510,385997896,2015
tt4047846,Home,Home,2016,103.0,Drama,7.2,811,44,2015-03-27,Home,130000000,177397510,385997896,2015
tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,7.0,59,97,2016-04-15,The Jungle Book,175000000,364001123,962854547,2016
tt3040964,The Jungle Book,The Jungle Book,2016,106.0,"Adventure,Drama,Family",7.4,240821,97,2016-04-15,The Jungle Book,175000000,364001123,962854547,2016
tt2226519,Plush,Plush,2013,99.0,"Drama,Music,Thriller",5.4,3462,73,2013-09-13,Plush,2000000,3080,28864,2013
tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,2013,88.0,Thriller,5.2,915,67,2015-02-06,Enter the Dangerous Mind,3000000,0,0,2015
tt2229499,Don Jon,Don Jon,2013,90.0,"Comedy,Drama,Romance",6.6,216350,18,2013-09-27,Don Jon,5500000,24477704,41268579,2013
tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama",5.6,46463,5,2015-01-30,Wild Card,30000000,3200,4315789,2015
tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",6.1,115891,90,2018-04-13,Rampage,120000000,101028233,428056280,2018
tt2233624,Kin,Kin,2012,45.0,"Drama,Music",8.6,46,88,2018-08-31,Kin,30000000,5718096,10096821,2018
tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048,88,2018-08-31,Kin,30000000,5718096,10096821,2018
tt2234025,Coffee Town,Coffee Town,2013,87.0,Comedy,6.6,4666,91,2013-07-09,Coffee Town,2000000,0,0,2013
tt2234155,The Internship,The Internship,2013,119.0,Comedy,6.3,179817,63,2013-06-07,The Internship,58000000,44672764,93672764,2013
tt2235108,Dear White People,Dear White People,2014,108.0,"Comedy,Drama,Romance",6.1,23321,51,2014-10-17,Dear White People,1250000,4404154,5403771,2014
tt2239822,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,2017,137.0,"Action,Adventure,Fantasy",6.5,139792,90,2017-07-21,Valerian and the City of a Thousand Planets,180000000,40479370,215098356,2017
tt2239832,Think Like a Man Too,Think Like a Man Too,2014,106.0,"Comedy,Romance",5.8,18533,36,2014-06-20,Think Like a Man Too,24000000,65028687,70027933,2014
tt2241351,Money Monster,Money Monster,2016,98.0,"Crime,Drama,Thriller",6.5,86607,98,2016-05-13,Money Monster,27000000,41012075,93466095,2016
tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",6.5,33,57,2014-10-03,Left Behind,16000000,14019924,20769209,2014
tt2467046,Left Behind,Left Behind,2014,110.0,"Action,Drama,Fantasy",3.1,33515,57,2014-10-03,Left Behind,16000000,14019924,20769209,2014
tt2243537,A Haunted House,A Haunted House,2013,86.0,"Comedy,Fantasy",5.1,40308,12,2013-01-11,A Haunted House,2500000,40041683,59922558,2013
tt2243621,Snow Queen,Snezhnaya koroleva,2012,80.0,"Adventure,Animation,Family",5.5,2094,62,2014-01-28,Snezhnaya koroleva,7000000,0,15193977,2014
tt2245084,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",7.8,371204,29,2014-11-07,Big Hero 6,165000000,222527828,652127828,2014
tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",6.7,47,65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,1822,2014
tt2247476,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,"Drama,Family,Sport",6.7,14498,50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,2014
tt2248739,Departure,Departure,2015,109.0,"Drama,Romance",6.7,1680,3,2017-03-07,Departure,1100000,0,27561,2017
tt2249221,Zulu,Zulu,2013,110.0,"Crime,Drama,Thriller",6.7,16607,82,2013-12-31,Zulu,16000000,0,1844228,2013
tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",7.5,426302,99,2017-07-07,Spider-Man: Homecoming,175000000,334201140,880166350,2017
tt2261287,Leap!,Ballerina,2016,89.0,"Adventure,Animation,Comedy",6.8,16582,47,2017-08-25,Ballerina,30000000,21858070,96892829,2017
tt2560702,Ballerina,Ballerina,2012,50.0,"Biography,Documentary",7.5,13,47,2017-08-25,Ballerina,30000000,21858070,96892829,2017
