tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_datetime,datetime_year
tt4023894,Gifted,Gipeuteodeu,2014,103.0,"Crime,Drama,Thriller",5.6,107.0,4,"Apr 7, 2017",Gifted,7000000,24801212,36964656,2017-04-07,2017
tt4481414,Gifted,Gifted,2017,101.0,Drama,7.6,82426.0,4,"Apr 7, 2017",Gifted,7000000,24801212,36964656,2017-04-07,2017
tt4030600,The Bye Bye Man,The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",4.3,17743.0,77,"Jan 13, 2017",The Bye Bye Man,7400000,22395806,31187727,2017-01-13,2017
tt4034228,Manchester by the Sea,Manchester by the Sea,2016,137.0,Drama,7.8,214557.0,30,"Nov 18, 2016",Manchester by the Sea,8500000,47695371,77733867,2016-11-18,2016
tt4034354,Swiss Army Man,Swiss Army Man,2016,97.0,"Adventure,Comedy,Drama",7.0,91736.0,10,"Jun 24, 2016",Swiss Army Man,3000000,4210454,5837111,2016-06-24,2016
tt4044464,Adulterers,Avouterie,2015,91.0,"Crime,Drama,Thriller",5.2,1377.0,86,"Jan 5, 2016",Adulterers,750000,0,0,2016-01-05,2016
tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015,131.0,"Action,Sci-Fi,Thriller",6.3,201143.0,38,"Sep 18, 2015",Maze Runner: The Scorch Trials,61000000,81697192,310566162,2015-09-18,2015
tt4052882,The Shallows,The Shallows,2016,86.0,"Drama,Horror,Thriller",6.3,106927.0,54,"Jun 24, 2016",The Shallows,13000000,55121623,118763442,2016-06-24,2016
tt4056738,Do You Believe?,Do You Believe?,2015,120.0,Drama,6.1,6462.0,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931,2015-03-20,2015
tt6960218,Do You Believe?,Do You Believe?,2017,71.0,"Fantasy,Horror",3.8,37.0,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931,2015-03-20,2015
tt4060866,Code of Honor,Code of Honor,2016,106.0,"Action,Crime,Thriller",4.2,1961.0,47,"May 6, 2016",Code of Honor,8000000,0,0,2016-05-06,2016
tt4062536,Green Room,Green Room,2015,95.0,"Horror,Music,Thriller",7.0,90773.0,46,"Apr 15, 2016",Green Room,5000000,3220371,3807503,2016-04-15,2016
tt4062896,Rodeo Girl,Rodeo Girl,2016,108.0,"Adventure,Family",5.8,175.0,90,"Dec 31, 2015",Rodeo Girl,500000,0,0,2015-12-31,2015
tt4063178,The Dog Lover,The Dog Lover,2016,101.0,Drama,5.6,620.0,100,"Jul 8, 2016",The Dog Lover,2000000,0,0,2016-07-08,2016
tt4073790,The Darkest Minds,The Darkest Minds,2018,104.0,"Action,Adventure,Drama",5.7,21340.0,64,"Aug 3, 2018",The Darkest Minds,34000000,12695691,38361428,2018-08-03,2018
tt4074762,Life During Wartime,Life During Wartime,2014,50.0,"Documentary,History",,,44,"Jul 23, 2010",Life During Wartime,4500000,281447,281447,2010-07-23,2010
tt4080386,Sardaar Ji,Sardaar Ji,2015,141.0,"Comedy,Fantasy,Horror",6.5,1182.0,95,"Dec 31, 2015",Sardaar Ji,2700000,0,8200000,2015-12-31,2015
tt4082068,Dheepan,Dheepan,2015,115.0,"Crime,Drama",7.2,12312.0,12,"May 6, 2016",Dheepan,9000000,248795,7704357,2016-05-06,2016
tt4094724,The Purge: Election Year,The Purge: Election Year,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254.0,42,"Jul 1, 2016",The Purge: Election Year,10000000,79042440,118514727,2016-07-01,2016
tt4103724,Forever My Girl,Forever My Girl,2018,108.0,"Drama,Music,Romance",6.7,10316.0,98,"Jan 19, 2018",Forever My Girl,3500000,16376066,16376066,2018-01-19,2018
tt4116284,The Lego Batman Movie,The Lego Batman Movie,2017,104.0,"Action,Animation,Comedy",7.3,116433.0,41,"Feb 10, 2017",The Lego Batman Movie,80000000,175750384,310660018,2017-02-10,2017
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",6.6,163151.0,60,"Nov 16, 2018",Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,652220086,2018-11-16,2018
tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama",6.8,44970.0,22,"Aug 12, 2016",Florence Foster Jenkins,29000000,27383770,56000339,2016-08-12,2016
tt4139124,Keanu,Keanu,2016,100.0,"Action,Comedy,Crime",6.3,41560.0,70,"Apr 29, 2016",Keanu,15000000,20591853,20688141,2016-04-29,2016
tt4154664,Captain Marvel,Captain Marvel,2019,123.0,"Action,Adventure,Sci-Fi",7.0,296225.0,96,"Mar 8, 2019",Captain Marvel,175000000,426525952,1123061550,2019-03-08,2019
tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.5,670926.0,7,"Apr 27, 2018",Avengers: Infinity War,300000000,678815482,2048134200,2018-04-27,2018
tt4154916,Replicas,Replicas,2018,107.0,"Drama,Sci-Fi,Thriller",5.4,17336.0,62,"Nov 9, 2012",Replicas,4000000,0,0,2012-11-09,2012
tt4158096,Free Fire,Free Fire,2016,91.0,"Action,Comedy,Crime",6.4,35954.0,83,"Apr 21, 2017",Free Fire,10000000,1799322,3793739,2017-04-21,2017
tt4162992,Rotor DR1,Rotor DR1,2015,98.0,"Family,Sci-Fi",3.4,280.0,35,"Oct 20, 2015",Rotor DR1,350000,0,0,2015-10-20,2015
tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",6.5,6070.0,81,"Oct 16, 2015",Woodlawn,13000000,14394097,14403703,2015-10-16,2015
tt4191580,Meet the Blacks,Meet the Blacks,2016,94.0,"Comedy,Horror",5.9,34669.0,39,"Apr 1, 2016",Meet the Blacks,900000,9097072,9097072,2016-04-01,2016
tt4196450,The Birth of a Nation,The Birth of a Nation,2016,120.0,"Biography,Drama,History",6.4,18442.0,17,"Oct 7, 2016",The Birth of a Nation,10000000,15861566,16891011,2016-10-07,2016
tt4196776,Jason Bourne,Jason Bourne,2016,123.0,"Action,Thriller",6.6,190596.0,86,"Jul 29, 2016",Jason Bourne,120000000,162192920,416168316,2016-07-29,2016
tt4219836,Top Spin,Top Spin,2014,80.0,Documentary,6.9,513.0,61,"Aug 21, 2015",Top Spin,150000,5858,5858,2015-08-21,2015
tt4238858,The Fits,The Fits,2015,72.0,"Drama,Music",6.7,4053.0,51,"Jun 3, 2016",The Fits,170000,166425,169242,2016-06-03,2016
tt4254584,Kicks,Kicks,2016,80.0,"Adventure,Drama",6.3,3789.0,13,"Sep 9, 2016",Kicks,10000000,150191,150191,2016-09-09,2016
tt4257926,Miracles from Heaven,Miracles from Heaven,2016,109.0,"Biography,Drama,Family",7.1,17734.0,50,"Mar 16, 2016",Miracles from Heaven,13000000,61705123,73798736,2016-03-16,2016
tt4263482,The Witch,The VVitch: A New-England Folktale,2015,92.0,"Horror,Mystery",6.8,154278.0,94,"Feb 19, 2016",The Witch,3500000,25138705,40454520,2016-02-19,2016
tt4266638,Krisha,Krisha,2015,83.0,Drama,7.2,5917.0,38,"Mar 18, 2016",Krisha,30000,144822,144822,2016-03-18,2016
tt4280822,Fight Valley,Fight Valley,2016,90.0,"Action,Drama",2.7,494.0,15,"Jul 22, 2016",Fight Valley,20000000,0,0,2016-07-22,2016
tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016,101.0,"Action,Adventure,Animation",7.8,105578.0,22,"Aug 19, 2016",Kubo and the Two Strings,55000000,48023088,77548122,2016-08-19,2016
tt4333662,They Will Have to Kill Us First,They Will Have to Kill Us First,2015,100.0,Documentary,7.3,112.0,16,"Mar 4, 2016",They Will Have to Kill Us First,600000,0,7943,2016-03-04,2016
tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,121.0,Drama,4.8,3105.0,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142,2015-09-11,2015
tt4340720,Chain of Command,Echo Effect,2015,88.0,"Action,Thriller",3.5,1189.0,67,"Sep 8, 2015",Chain of Command,4000000,0,0,2015-09-08,2015
tt4341582,Queen of Katwe,Queen of Katwe,2016,124.0,"Biography,Drama,Sport",7.4,13039.0,6,"Sep 23, 2016",Queen of Katwe,15000000,8874389,10055481,2016-09-23,2016
tt4361050,Ouija: Origin of Evil,Ouija: Origin of Evil,2016,99.0,"Drama,Horror,Mystery",6.1,47099.0,75,"Oct 21, 2016",Ouija: Origin of Evil,9000000,35144505,81831866,2016-10-21,2016
tt4374230,Julija in alfa Romeo,Julija in alfa Romeo,2015,83.0,Comedy,5.8,116.0,23,"Dec 31, 2015",Julija in alfa Romeo,560000,0,8462,2015-12-31,2015
tt4393036,Emily,Emily,2017,83.0,Drama,6.8,13.0,45,"Jan 27, 2017",Emily,27000,3547,3547,2017-01-27,2017
tt4883762,Emily,Emily,2013,26.0,Documentary,,,45,"Jan 27, 2017",Emily,27000,3547,3547,2017-01-27,2017
tt4411618,In Dubious Battle,In Dubious Battle,2016,110.0,Drama,6.1,3189.0,61,"Feb 17, 2017",In Dubious Battle,15000000,0,214182,2017-02-17,2017
tt4412528,Two Lovers and a Bear,Two Lovers and a Bear,2016,96.0,"Adventure,Drama,Romance",6.1,1518.0,75,"Jan 31, 2017",Two Lovers and a Bear,6840000,0,22273,2017-01-31,2017
tt4416518,Shark Lake,Shark Lake,2015,92.0,"Action,Adventure,Crime",3.5,1686.0,1,"Dec 1, 2015",Shark Lake,2000000,0,0,2015-12-01,2015
tt4430648,Unhinged,Unhinged,2014,12.0,"Adventure,Documentary,Music",,,30,"Sep 30, 2019",Unhinged,29000000,0,0,2019-09-30,2019
tt5940342,Unhinged,Unhinged,2017,93.0,Horror,4.2,512.0,30,"Sep 30, 2019",Unhinged,29000000,0,0,2019-09-30,2019
tt4438848,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,2016,92.0,Comedy,5.7,102793.0,56,"May 20, 2016",Neighbors 2: Sorority Rising,35000000,55340730,108757621,2016-05-20,2016
tt4453560,Running Forever,Running Forever,2015,88.0,Family,5.8,23.0,100,"Oct 27, 2015",Running Forever,5000000,0,0,2015-10-27,2015
tt4462082,Counting,Counting,2015,111.0,Documentary,6.0,126.0,20,"Jul 31, 2015",Counting,50000,8374,8374,2015-07-31,2015
tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017,118.0,"Drama,Romance",4.6,81706.0,91,"Feb 10, 2017",Fifty Shades Darker,55000000,114434010,381398492,2017-02-10,2017
tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",4.5,43893.0,97,"Feb 9, 2018",Fifty Shades Freed,55000000,100407760,371350619,2018-02-09,2018
tt4501244,Why Him?,Why Him?,2016,111.0,Comedy,6.2,89628.0,62,"Dec 23, 2016",Why Him?,38000000,60323786,117425156,2016-12-23,2016
tt4501454,The Meddler,The Meddler,2015,103.0,"Comedy,Drama,Romance",6.3,10629.0,58,"Apr 22, 2016",The Meddler,3200000,4267219,5526942,2016-04-22,2016
tt4504044,The Prodigy,The Prodigy,2019,92.0,"Horror,Thriller",5.9,11456.0,36,"Feb 8, 2019",The Prodigy,6000000,14856291,19789712,2019-02-08,2019
tt4532628,The Promise,Ghoul,2014,75.0,MISSING,,,78,"Apr 21, 2017",The Promise,90000000,8224288,10551417,2017-04-21,2017
tt4776998,The Promise,The Promise,2016,133.0,"Drama,History",6.1,164555.0,78,"Apr 21, 2017",The Promise,90000000,8224288,10551417,2017-04-21,2017
tt5609150,The Promise,The Promise,2016,74.0,Documentary,,,78,"Apr 21, 2017",The Promise,90000000,8224288,10551417,2017-04-21,2017
tt6072400,The Promise,The Promise,2016,90.0,Thriller,5.8,8.0,78,"Apr 21, 2017",The Promise,90000000,8224288,10551417,2017-04-21,2017
tt6825024,The Promise,The Promise,2019,62.0,"Comedy,Drama,Romance",,,78,"Apr 21, 2017",The Promise,90000000,8224288,10551417,2017-04-21,2017
tt7232438,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",6.1,629.0,78,"Apr 21, 2017",The Promise,90000000,8224288,10551417,2017-04-21,2017
tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama",6.4,16255.0,42,"Sep 14, 2018",White Boy Rick,30000000,24004833,25947983,2018-09-14,2018
tt4540710,Miss Sloane,Miss Sloane,2016,132.0,"Drama,Thriller",7.5,52788.0,36,"Nov 25, 2016",Miss Sloane,18000000,3500605,7719630,2016-11-25,2016
tt4550098,Nocturnal Animals,Nocturnal Animals,2016,116.0,"Drama,Thriller",7.5,205240.0,3,"Nov 18, 2016",Nocturnal Animals,22500000,10663357,32398681,2016-11-18,2016
tt4555426,Darkest Hour,Darkest Hour,2017,125.0,"Biography,Drama,History",7.4,136546.0,84,"Nov 22, 2017",Darkest Hour,30000000,56443120,150807172,2017-11-22,2017
tt4560436,Mile 22,Mile 22,2018,94.0,"Action,Adventure,Thriller",6.1,47862.0,78,"Aug 17, 2018",Mile 22,35000000,36108758,66295121,2018-08-17,2018
tt4572514,Patriots Day,Patriots Day,2016,133.0,"Action,Crime,Drama",7.4,76204.0,69,"Dec 21, 2016",Patriots Day,40000000,31886361,52837989,2016-12-21,2016
tt4573516,Sleight,Sleight,2016,89.0,"Action,Drama,Sci-Fi",5.9,7074.0,72,"Apr 28, 2017",Sleight,250000,3930990,3934450,2017-04-28,2017
tt4575576,Christopher Robin,Christopher Robin,2018,104.0,"Adventure,Animation,Comedy",7.3,52737.0,43,"Aug 3, 2018",Christopher Robin,75000000,99215042,197504758,2018-08-03,2018
tt4586720,La chambre bleue,La chambre bleue,2015,48.0,Documentary,6.2,6.0,23,"Oct 3, 2014",La chambre bleue,1400000,260441,1945420,2014-10-03,2014
tt4587656,The Star,The Star,2017,86.0,"Adventure,Animation,Comedy",6.1,5159.0,39,"Nov 17, 2017",The Star,20000000,40847995,62758010,2017-11-17,2017
tt4590482,Karachi se Lahore,Karachi se Lahore,2015,143.0,"Adventure,Comedy,Family",6.6,1198.0,1,"Dec 31, 2015",Karachi se Lahore,1000000,0,17721,2015-12-31,2015
tt4595882,Can You Ever Forgive Me?,Can You Ever Forgive Me?,2018,106.0,"Biography,Comedy,Crime",7.2,29473.0,40,"Oct 19, 2018",Can You Ever Forgive Me?,10000000,8803865,11752387,2018-10-19,2018
tt4598720,Glass,Glass,2016,71.0,"Drama,Mystery,Thriller",8.2,84.0,100,"Jan 18, 2019",Glass,20000000,111035005,245303505,2019-01-18,2019
tt5144236,Glass,Glass,2015,77.0,"Crime,Horror,Mystery",3.4,29.0,100,"Jan 18, 2019",Glass,20000000,111035005,245303505,2019-01-18,2019
tt5300236,Glass,Glass,2017,105.0,"Drama,Sci-Fi",,,100,"Jan 18, 2019",Glass,20000000,111035005,245303505,2019-01-18,2019
tt6823368,Glass,Glass,2019,129.0,"Drama,Sci-Fi,Thriller",6.8,133793.0,100,"Jan 18, 2019",Glass,20000000,111035005,245303505,2019-01-18,2019
tt4622512,Battle of the Sexes,Battle of the Sexes,2017,121.0,"Biography,Comedy,Drama",6.7,43245.0,76,"Sep 22, 2017",Battle of the Sexes,25000000,12638526,18445379,2017-09-22,2017
tt4624424,Storks,Storks,2016,87.0,"Adventure,Animation,Comedy",6.8,50448.0,15,"Sep 23, 2016",Storks,70000000,72679278,183353431,2016-09-23,2016
tt4630562,The Fate of the Furious,The Fate of the Furious,2017,136.0,"Action,Crime,Thriller",6.7,179774.0,23,"Apr 14, 2017",The Fate of the Furious,250000000,225764765,1234846267,2017-04-14,2017
tt4638148,Braid,Braid,2018,82.0,"Horror,Mystery,Thriller",5.3,1115.0,48,"Feb 1, 2019",Braid,1660000,0,80745,2019-02-01,2019
tt4645330,Denial,Denial,2016,109.0,"Biography,Drama",6.7,16593.0,66,"Sep 30, 2016",Denial,10000000,4073448,9263940,2016-09-30,2016
tt5897002,Denial,Denial,2016,93.0,Documentary,7.4,25.0,66,"Sep 30, 2016",Denial,10000000,4073448,9263940,2016-09-30,2016
tt4649416,Almost Christmas,Almost Christmas,2016,111.0,"Comedy,Drama",6.1,5212.0,81,"Nov 11, 2016",Almost Christmas,17000000,42065185,42493506,2016-11-11,2016
tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,2017,141.0,"Action,Adventure,Comedy",6.8,230797.0,54,"Sep 22, 2017",Kingsman: The Golden Circle,104000000,100234838,408803696,2017-09-22,2017
tt4651520,Bad Moms,Bad Moms,2016,100.0,Comedy,6.2,100952.0,99,"Jul 29, 2016",Bad Moms,20000000,113257297,180998716,2016-07-29,2016
tt4663548,All Saints,All Saints,2017,108.0,Drama,6.0,1220.0,12,"Aug 25, 2017",All Saints,2000000,5802208,5941994,2017-08-25,2017
tt4667094,Fifty Shades of Black,Fifty Shades of Black,2016,92.0,Comedy,3.5,17189.0,15,"Jan 29, 2016",Fifty Shades of Black,5000000,11686940,22113075,2016-01-29,2016
tt4669186,Kevin Hart: What Now?,Kevin Hart: What Now?,2016,96.0,"Comedy,Documentary",5.9,8134.0,97,"Oct 14, 2016",Kevin Hart: What Now?,10000000,23591043,23591043,2016-10-14,2016
tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120.0,"Biography,Drama",6.9,12083.0,81,"Dec 25, 2018",On the Basis of Sex,20000000,24622687,38073377,2018-12-25,2018
tt4682786,Collateral Beauty,Collateral Beauty,2016,97.0,"Drama,Romance",6.8,78764.0,13,"Dec 16, 2016",Collateral Beauty,36000000,31016021,85309093,2016-12-16,2016
tt4695012,It Comes at Night,It Comes at Night,2017,91.0,"Horror,Mystery",6.2,69039.0,4,"Jun 9, 2017",It Comes at Night,5000000,13985117,19720203,2017-06-09,2017
tt4698684,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016,101.0,"Adventure,Comedy,Drama",7.9,87532.0,25,"Jun 24, 2016",Hunt for the Wilderpeople,2500000,5205471,23845533,2016-06-24,2016
tt4701182,Bumblebee,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155.0,62,"Dec 21, 2018",Bumblebee,102000000,127195589,465195589,2018-12-21,2018
tt4701724,Early Man,Early Man,2018,89.0,"Adventure,Animation,Comedy",6.1,15882.0,98,"Feb 16, 2018",Early Man,50000000,8267544,45285890,2018-02-16,2018
tt4727712,Book Club,Book Club,2015,72.0,Documentary,6.6,9.0,43,"May 18, 2018",Book Club,10000000,68566296,91113683,2018-05-18,2018
tt6857166,Book Club,Book Club,2018,104.0,"Comedy,Drama,Romance",6.1,18728.0,43,"May 18, 2018",Book Club,10000000,68566296,91113683,2018-05-18,2018
tt4733536,American Hero,American Hero,2015,86.0,"Action,Comedy,Drama",4.9,3661.0,3,"Dec 11, 2015",American Hero,1000000,0,26,2015-12-11,2015
tt4743226,Air Strike,Da hong zha,2018,120.0,"Action,Adventure,Drama",3.3,2536.0,21,"Oct 26, 2018",Air Strike,65000000,0,516279,2018-10-26,2018
tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",5.9,13822.0,29,"Jul 20, 2018",Unfriended: Dark Web,1000000,8866745,16434588,2018-07-20,2018
tt4765284,Pitch Perfect 3,Pitch Perfect 3,2017,93.0,"Comedy,Music",5.8,45127.0,58,"Dec 22, 2017",Pitch Perfect 3,45000000,104897530,185736412,2017-12-22,2017
tt4778988,LBJ,LBJ,2016,98.0,"Biography,Drama,History",6.5,4396.0,82,"Nov 3, 2017",LBJ,20000000,2468683,2507181,2017-11-03,2017
tt4779682,The Meg,The Meg,2018,113.0,"Action,Horror,Sci-Fi",5.7,114042.0,94,"Aug 10, 2018",The Meg,178000000,145443742,529530715,2018-08-10,2018
tt4786638,Eli,Eli,2015,154.0,Comedy,4.7,96.0,16,"Dec 31, 2019",Eli,11000000,0,0,2019-12-31,2019
tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017,115.0,"Comedy,Drama",5.9,11747.0,75,"Apr 28, 2017",How to Be a Latin Lover,10000000,32149404,62556228,2017-04-28,2017
tt4799050,Rough Night,Rough Night,2017,101.0,"Comedy,Crime,Thriller",5.2,39447.0,87,"Jun 16, 2017",Rough Night,20000000,22105643,46844357,2017-06-16,2017
tt4807408,The Best of Enemies,The Best of Enemies,2019,133.0,"Biography,Drama,History",6.8,1162.0,34,"Apr 5, 2019",The Best of Enemies,10000000,10205616,10205616,2019-04-05,2019
tt4832640,Sultan,Sultan,2016,170.0,"Action,Drama,Sport",7.1,33371.0,100,"Jul 6, 2016",Sultan,11000000,5599781,72989781,2016-07-06,2016
tt4846340,Hidden Figures,Hidden Figures,2016,127.0,"Biography,Drama,History",7.8,171131.0,64,"Dec 25, 2016",Hidden Figures,25000000,169607287,231771716,2016-12-25,2016
tt4847546,Blood Feast,Blood Feast,2016,90.0,Horror,4.9,653.0,77,"Feb 6, 2018",Blood Feast,1200000,8708,8708,2018-02-06,2018
tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,2017,167.0,"Action,Drama",8.3,65656.0,55,"Apr 28, 2017",Baahubali 2: The Conclusion,30000000,18985794,263502914,2017-04-28,2017
tt4877122,The Emoji Movie,The Emoji Movie,2017,86.0,"Adventure,Animation,Comedy",3.2,47294.0,7,"Jul 28, 2017",The Emoji Movie,50000000,86089513,216562312,2017-07-28,2017
tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",6.2,219125.0,13,"Jun 22, 2018",Jurassic World: Fallen Kingdom,170000000,417719760,1305772799,2018-06-22,2018
tt4882548,Burn Your Maps,Burn Your Maps,2016,102.0,Adventure,7.9,240.0,48,"Jun 21, 2019",Burn Your Maps,8000000,0,0,2019-06-21,2019
tt4902904,The Resurrection of Gavin Stone,The Resurrection of Gavin Stone,2016,91.0,"Comedy,Drama,Family",6.2,1562.0,26,"Jan 20, 2017",The Resurrection of Gavin Stone,2000000,2303792,2303792,2017-01-20,2017
tt4925292,Lady Bird,Lady Bird,2017,94.0,"Comedy,Drama",7.4,177677.0,53,"Nov 3, 2017",Lady Bird,10000000,48958273,78610769,2017-11-03,2017
tt4971344,The Sisters Brothers,Les frères Sisters,2018,122.0,"Adventure,Comedy,Crime",7.0,32135.0,82,"Sep 21, 2018",The Sisters Brothers,38000000,3143056,13143056,2018-09-21,2018
tt4975722,Moonlight,Moonlight,2016,111.0,Drama,7.4,227964.0,64,"Oct 21, 2016",Moonlight,1500000,27854931,65245512,2016-10-21,2016
tt5934182,Moonlight,Moonlight,2011,87.0,Horror,,,64,"Oct 21, 2016",Moonlight,1500000,27854931,65245512,2016-10-21,2016
tt4981636,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,2016,92.0,"Comedy,Family",6.1,6413.0,39,"Oct 7, 2016",Middle School: The Worst Years of My Life,8500000,20007149,23311293,2016-10-07,2016
tt4995858,Mandy,Mandy,2016,113.0,"Drama,Thriller",4.1,39.0,71,"Sep 14, 2018",Mandy,6000000,1214525,1427656,2018-09-14,2018
tt6998518,Mandy,Mandy,2018,121.0,"Action,Fantasy,Horror",6.6,44378.0,71,"Sep 14, 2018",Mandy,6000000,1214525,1427656,2018-09-14,2018
tt5001130,Time to Choose,Time to Choose,2015,100.0,Documentary,7.5,186.0,22,"Jun 3, 2016",Time to Choose,3500000,29233,29233,2016-06-03,2016
tt5001718,"Everything, Everything","Everything, Everything",2017,96.0,"Drama,Romance",6.4,26811.0,70,"May 19, 2017","Everything, Everything",10000000,34121140,61603136,2017-05-19,2017
tt5013056,Dunkirk,Dunkirk,2017,106.0,"Action,Drama,History",7.9,466580.0,69,"Jul 21, 2017",Dunkirk,150000000,190068280,499837368,2017-07-21,2017
tt5027774,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,115.0,"Crime,Drama",8.2,344047.0,59,"Nov 10, 2017","Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,2017-11-10,2017
tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103.0,45,"Dec 19, 2018",Mary Poppins Returns,130000000,171958438,341528518,2018-12-19,2018
tt5052448,Get Out,Get Out,2017,104.0,"Horror,Mystery,Thriller",7.7,400474.0,49,"Feb 24, 2017",Get Out,5000000,176040665,255367951,2017-02-24,2017
tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",7.1,95650.0,59,"Jun 29, 2018",Sicario: Day of the Soldado,35000000,50065850,75885196,2018-06-29,2018
tt5074352,Dangal,Dangal,2016,161.0,"Action,Biography,Drama",8.5,123638.0,56,"Dec 21, 2016",Dangal,9500000,12391761,294654618,2016-12-21,2016
tt5083738,The Favourite,The Favourite,2018,119.0,"Biography,Drama,History",7.6,116011.0,39,"Nov 23, 2018",The Favourite,15000000,34366783,94113929,2018-11-23,2018
tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024.0,41,"Jul 6, 2018",Ant-Man and the Wasp,130000000,216648740,623144660,2018-07-06,2018
tt5113040,The Secret Life of Pets 2,The Secret Life of Pets 2,2019,86.0,"Adventure,Animation,Comedy",6.6,3467.0,81,"Jun 7, 2019",The Secret Life of Pets 2,80000000,63795655,113351496,2019-06-07,2019
